# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 628  of event 'cpu_core/mem-loads-aux/'
# Total weight : 644
# Sort order   : local_weight,mem,sym,dso,symbol_daddr,dso_daddr,snoop,tlb,locked,blocked,local_ins_lat,local_p_stage_cyc
#
# Overhead       Samples  Local Weight  Memory access                            Symbol                               Shared Object            Data Symbol             Data Object       Snoop         TLB access              Locked  Blocked     Local INSTR Latency  Local Retire Latency
# ........  ............  ............  .......................................  ...................................  .......................  ......................  ................  ............  ......................  ......  ..........  ...................  ....................
#
     0.12%             1  65            LFB/MAB hit                              [.] 0x0000000000c66da7                 qemu-system-aarch64      [.] 0x00007fcece877410                         [JIT] tid 7297       None          L1 or L2 hit            No       N/A        67                   0                   
     0.12%             1  65            L3 hit                                   [.] qht_lookup_custom                  qemu-system-aarch64      [.] 0x00007fcdf3868b88                         anon                 None          L1 or L2 hit            No       N/A        67                   0                   
     0.12%             1  65            L3 hit                                   [.] 0x00007fced3db29da                 [JIT] tid 7297           [.] 0x00007fceab8239d8                         anon                 None          L1 or L2 hit            No       N/A        74                   0                   
     0.12%             1  65            L3 hit                                   [.] 0x00007fcece883fc9                 [JIT] tid 7297           [.] 0x00007fcece884008                         [JIT] tid 7297       None          L1 or L2 hit            No       N/A        67                   0                   
     0.12%             1  65            L3 hit                                   [.] 0x00007fcecf9f6496                 [JIT] tid 7297           [.] 0x00007fcecf9f6830                         [JIT] tid 7297       None          L1 or L2 hit            No       N/A        67                   0                   
     0.12%             1  65            L3 hit                                   [.] 0x00007fced3db7dbb                 [JIT] tid 7297           [.] 0x00007fced3db7f38                         [JIT] tid 7297       None          L1 or L2 hit            No       N/A        67                   0                   
     0.12%             1  65            L3 hit                                   [.] 0x0000000000c6fe0a                 qemu-system-aarch64      [.] 0x00007fcdd5384c60                         anon                 None          L1 or L2 hit            No       N/A        67                   0                   
     0.11%             1  64            LFB/MAB hit                              [k] cpuacct_charge                     [kernel.kallsyms]        [k] root_cpuacct+0xc0                          [kernel.kallsyms]    None          L1 or L2 hit            No       N/A        66                   0                   
     0.11%             1  64            LFB/MAB hit                              [.] helper_lookup_tb_ptr               qemu-system-aarch64      [.] 0x00007fcece403c50                         [JIT] tid 7297       None          L1 or L2 hit            No       N/A        68                   0                   
     0.11%             1  64            L3 hit                                   [.] helper_lookup_tb_ptr               qemu-system-aarch64      [.] 0x00007fcecfae7c08                         [JIT] tid 7297       None          L1 or L2 hit            No       N/A        66                   0                   
     0.11%             1  64            L3 hit                                   [.] qht_lookup_custom                  qemu-system-aarch64      [.] 0x00007fcdf28bda48                         anon                 None          L1 or L2 hit            No       N/A        66                   0                   
     0.11%             1  64            L3 hit                                   [.] qht_lookup_custom                  qemu-system-aarch64      [.] 0x00007fcdf304db08                         anon                 None          L1 or L2 hit            No       N/A        73                   0                   
     0.11%             1  64            L3 hit                                   [.] qht_lookup_custom                  qemu-system-aarch64      [.] 0x00007fcdf315f608                         anon                 None          L1 or L2 hit            No       N/A        73                   0                   
     0.11%             1  64            L3 hit                                   [k] try_to_wake_up                     [kernel.kallsyms]        [k] 0xffff8c3c99d283d8                         [kernel.kallsyms]    None          L1 or L2 hit            No       N/A        66                   0                   
     0.11%             1  64            L3 hit                                   [.] 0x00007fcecfbb72b0                 [JIT] tid 7297           [.] 0x00007fcecfbb75d0                         [JIT] tid 7297       None          L1 or L2 hit            No       N/A        66                   0                   
     0.11%             1  64            L3 hit                                   [.] 0x00007fcecfbef3f1                 [JIT] tid 7297           [.] 0x00007fcecfbef628                         [JIT] tid 7297       None          L1 or L2 hit            No       N/A        66                   0                   
     0.11%             1  64            L3 hit                                   [.] 0x0000000000c66d90                 qemu-system-aarch64      [.] 0x00007fcece3cdbc0                         [JIT] tid 7297       None          L1 or L2 hit            No       N/A        66                   0                   
     0.11%             1  64            L3 hit                                   [.] 0x0000000000c66d90                 qemu-system-aarch64      [.] 0x00007fced2275780                         [JIT] tid 7297       None          L1 or L2 hit            No       N/A        66                   0                   
     0.11%             1  63            LFB/MAB hit                              [.] helper_lookup_tb_ptr               qemu-system-aarch64      [.] 0x00005651d932a338                         [heap]               None          L1 or L2 hit            No       N/A        65                   0                   
     0.11%             1  63            LFB/MAB hit                              [.] helper_lookup_tb_ptr               qemu-system-aarch64      [.] 0x00005651d93349c0                         [heap]               None          L1 or L2 hit            No       N/A        65                   0                   
     0.11%             1  63            LFB/MAB hit                              [.] helper_lookup_tb_ptr               qemu-system-aarch64      [.] 0x00007fcece7b78d4                         [JIT] tid 7297       None          L1 or L2 hit            No       N/A        65                   0                   
     0.11%             1  63            LFB/MAB hit                              [.] helper_lookup_tb_ptr               qemu-system-aarch64      [.] 0x00007fcecf9cbe94                         [JIT] tid 7297       None          L1 or L2 hit            No       N/A        65                   0                   
     0.11%             1  63            LFB/MAB hit                              [.] qht_lookup_custom                  qemu-system-aarch64      [.] 0x00007fcdf2326688                         anon                 None          L1 or L2 hit            No       N/A        65                   0                   
     0.11%             1  63            LFB/MAB hit                              [.] qht_lookup_custom                  qemu-system-aarch64      [.] 0x00007fcdf2ddd918                         anon                 None          L1 or L2 hit            No       N/A        72                   0                   
     0.11%             1  63            LFB/MAB hit                              [.] tlb_set_page_full                  qemu-system-aarch64      [.] 0x00007fcdd5397d80                         anon                 None          L1 or L2 hit            No       N/A        65                   0                   
     0.11%             1  63            LFB/MAB hit                              [.] 0x0000000000c9762b                 qemu-system-aarch64      [.] 0x00007fced53e2020                         [JIT] tid 7297       None          L1 or L2 hit            No       N/A        79                   0                   
     0.11%             1  63            L3 hit                                   [.] qemu_set_irq                       qemu-system-aarch64      [.] 0x00005651d92f8048                         [heap]               None          L1 or L2 hit            No       N/A        65                   0                   
     0.11%             1  63            L3 hit                                   [.] qht_lookup_custom                  qemu-system-aarch64      [.] 0x00007fcdf26303c4                         anon                 None          L1 or L2 hit            No       N/A        65                   0                   
     0.11%             1  63            L3 hit                                   [.] 0x00007fced23219c1                 [JIT] tid 7297           [.] 0x00007fcdd4ee7370                         anon                 None          L1 or L2 hit            No       N/A        65                   0                   
     0.11%             1  63            L3 hit                                   [.] 0x0000000000c6fe6f                 qemu-system-aarch64      [.] 0x00007fcdd53974f5                         anon                 None          L1 or L2 hit            No       N/A        65                   0                   
     0.11%             1  63            L3 hit                                   [.] 0x000000000094cefb                 qemu-system-aarch64      [.] 0x00007fceabcbb0e0                         anon                 None          L1 or L2 hit            No       N/A        65                   0                   
     0.11%             1  62            LFB/MAB hit                              [.] qht_lookup_custom                  qemu-system-aarch64      [.] 0x00007fcdf26f0408                         anon                 None          L1 or L2 hit            No       N/A        78                   0                   
     0.11%             1  62            LFB/MAB hit                              [.] qht_lookup_custom                  qemu-system-aarch64      [.] 0x00007fcdf30dce98                         anon                 None          L1 or L2 hit            No       N/A        64                   0                   
     0.11%             1  62            LFB/MAB hit                              [.] tlb_set_page_full                  qemu-system-aarch64      [.] 0x00007fcdd538c570                         anon                 None          L1 or L2 hit            No       N/A        64                   0                   
     0.11%             1  62            LFB/MAB hit                              [.] 0x0000000000c6cc24                 qemu-system-aarch64      [.] 0x00005651d9312700                         [heap]               None          L1 or L2 hit            No       N/A        64                   0                   
     0.11%             1  62            LFB/MAB hit                              [.] 0x0000000000c6fe0a                 qemu-system-aarch64      [.] 0x00007fcdd5392160                         anon                 None          L1 or L2 hit            No       N/A        64                   0                   
     0.11%             1  62            LFB/MAB hit                              [.] 0x0000000000c66d90                 qemu-system-aarch64      [.] 0x00007fcece40a0c0                         [JIT] tid 7297       None          L1 or L2 hit            No       N/A        65                   0                   
     0.11%             1  62            L3 hit                                   [.] helper_lookup_tb_ptr               qemu-system-aarch64      [.] 0x00005651d932efd8                         [heap]               None          L1 or L2 hit            No       N/A        64                   0                   
     0.11%             1  62            L3 hit                                   [.] helper_lookup_tb_ptr               qemu-system-aarch64      [.] 0x00005651d9338138                         [heap]               None          L1 or L2 hit            No       N/A        64                   0                   
     0.11%             1  62            L3 hit                                   [.] helper_lookup_tb_ptr               qemu-system-aarch64      [.] 0x00007fcecfabca10                         [JIT] tid 7297       None          L1 or L2 hit            No       N/A        64                   0                   
     0.11%             1  62            L3 hit                                   [.] qht_lookup_custom                  qemu-system-aarch64      [.] 0x00007fcdf2899b48                         anon                 None          L1 or L2 hit            No       N/A        64                   0                   
     0.11%             1  62            L3 hit                                   [.] qht_lookup_custom                  qemu-system-aarch64      [.] 0x00007fcdf2b6fb44                         anon                 None          L1 or L2 hit            No       N/A        64                   0                   
     0.11%             1  62            L3 hit                                   [.] qht_lookup_custom                  qemu-system-aarch64      [.] 0x00007fcdf2cf46d8                         anon                 None          L1 or L2 hit            No       N/A        64                   0                   
     0.11%             1  62            L3 hit                                   [.] qht_lookup_custom                  qemu-system-aarch64      [.] 0x00007fcdf3ad7a44                         anon                 None          L1 or L2 hit            No       N/A        64                   0                   
     0.11%             1  62            L3 hit                                   [.] 0x00007fcece41279f                 [JIT] tid 7297           [.] 0x00007fcece412828                         [JIT] tid 7297       None          L1 or L2 hit            No       N/A        64                   0                   
     0.11%             1  62            L3 hit                                   [.] 0x00007fcece600ac8                 [JIT] tid 7297           [.] 0x00007fcece600b00                         [JIT] tid 7297       None          L1 or L2 hit            No       N/A        64                   0                   
     0.11%             1  62            L3 hit                                   [.] 0x00007fcecfca3abe                 [JIT] tid 7297           [.] 0x00007fcecfca3c48                         [JIT] tid 7297       None          L1 or L2 hit            No       N/A        64                   0                   
     0.11%             1  62            L3 hit                                   [.] 0x00007fced7463a39                 [JIT] tid 7297           [.] 0x00007fced7463b28                         [JIT] tid 7297       None          L1 or L2 hit            No       N/A        64                   0                   
     0.11%             1  62            L3 hit                                   [.] 0x000000000094ffcd                 qemu-system-aarch64      [.] 0x00007fcdd4f070d8                         anon                 None          L1 or L2 hit            No       N/A        64                   0                   
     0.11%             1  62            L3 hit                                   [.] 0x000000000094cefb                 qemu-system-aarch64      [.] 0x00007fceabdf0a98                         anon                 None          L1 or L2 hit            No       N/A        64                   0                   
     0.11%             1  61            LFB/MAB hit                              [.] get_page_addr_code_hostp           qemu-system-aarch64      [.] 0x00007fcdd4ef4b31                         anon                 None          L1 or L2 hit            No       N/A        68                   0                   
     0.11%             1  61            LFB/MAB hit                              [.] helper_lookup_tb_ptr               qemu-system-aarch64      [.] 0x00005651d9332c50                         [heap]               None          L1 or L2 hit            No       N/A        63                   0                   
     0.11%             1  61            LFB/MAB hit                              [.] helper_lookup_tb_ptr               qemu-system-aarch64      [.] 0x00005651d93385b0                         [heap]               None          L1 or L2 hit            No       N/A        63                   0                   
     0.11%             1  61            LFB/MAB hit                              [.] helper_lookup_tb_ptr               qemu-system-aarch64      [.] 0x00007fcecfad0560                         [JIT] tid 7297       None          L1 or L2 hit            No       N/A        63                   0                   
     0.11%             1  61            LFB/MAB hit                              [.] qht_lookup_custom                  qemu-system-aarch64      [.] 0x00007fcdf311aac8                         anon                 None          L1 or L2 hit            No       N/A        77                   0                   
     0.11%             1  61            LFB/MAB hit                              [.] qht_lookup_custom                  qemu-system-aarch64      [.] 0x00007fcdf37da844                         anon                 None          L1 or L2 hit            No       N/A        63                   0                   
     0.11%             1  61            LFB/MAB hit                              [.] 0x0000000000c66d9e                 qemu-system-aarch64      [.] 0x00007fced4a1a108                         [JIT] tid 7297       None          L1 or L2 hit            No       N/A        64                   0                   
     0.11%             1  61            L3 hit                                   [.] find_next_bit                      qemu-system-aarch64      [.] 0x00007fcef24c5f60                         anon                 None          L1 or L2 hit            No       N/A        63                   0                   
     0.11%             1  61            L3 hit                                   [.] malloc                             libc.so.6                [.] 0x00007fcefa308228                         anon                 None          L1 or L2 hit            No       N/A        70                   0                   
     0.11%             1  61            L3 hit                                   [.] qht_lookup_custom                  qemu-system-aarch64      [.] 0x00007fcdf3dbd788                         anon                 None          L1 or L2 hit            No       N/A        63                   0                   
     0.11%             1  61            L3 hit                                   [k] vtime_task_switch_generic          [kernel.kallsyms]        [k] 0xffff8c3c263da450                         [kernel.kallsyms]    None          L1 or L2 hit            No       N/A        63                   0                   
     0.11%             1  61            L3 hit                                   [.] 0x00007fcecf777d95                 [JIT] tid 7297           [.] 0x00007fcecf777df8                         [JIT] tid 7297       None          L1 or L2 hit            No       N/A        63                   0                   
     0.11%             1  61            L3 hit                                   [.] 0x00007fced1679c70                 [JIT] tid 7297           [.] 0x00007fced1679d38                         [JIT] tid 7297       None          L1 or L2 hit            No       N/A        63                   0                   
     0.11%             1  61            L3 hit                                   [.] 0x000000000094cefb                 qemu-system-aarch64      [.] 0x00007fceaba4ddb0                         anon                 None          L1 or L2 hit            No       N/A        70                   0                   
     0.11%             1  61            L3 hit                                   [.] 0x0000000000c66d74                 qemu-system-aarch64      [.] 0x00007fcece4074d4                         [JIT] tid 7297       None          L1 or L2 hit            No       N/A        63                   0                   
     0.11%             1  60            LFB/MAB hit                              [.] helper_lookup_tb_ptr               qemu-system-aarch64      [.] 0x00005651d932b490                         [heap]               None          L1 or L2 hit            No       N/A        64                   0                   
     0.11%             1  60            LFB/MAB hit                              [.] helper_lookup_tb_ptr               qemu-system-aarch64      [.] 0x00007fcece678950                         [JIT] tid 7297       None          L1 or L2 hit            No       N/A        62                   0                   
     0.11%             1  60            LFB/MAB hit                              [.] helper_lookup_tb_ptr               qemu-system-aarch64      [.] 0x00007fcecf1a1f90                         [JIT] tid 7297       None          L1 or L2 hit            No       N/A        62                   0                   
     0.11%             1  60            LFB/MAB hit                              [.] helper_lookup_tb_ptr               qemu-system-aarch64      [.] 0x00007fcecf7d69e0                         [JIT] tid 7297       None          L1 or L2 hit            No       N/A        62                   0                   
     0.11%             1  60            LFB/MAB hit                              [.] qht_lookup_custom                  qemu-system-aarch64      [.] 0x00007fcdf21c1ac4                         anon                 None          L1 or L2 hit            No       N/A        62                   0                   
     0.11%             1  60            LFB/MAB hit                              [.] qht_lookup_custom                  qemu-system-aarch64      [.] 0x00007fcdf22c6904                         anon                 None          L1 or L2 hit            No       N/A        62                   0                   
     0.11%             1  60            LFB/MAB hit                              [.] qht_lookup_custom                  qemu-system-aarch64      [.] 0x00007fcdf2ad8888                         anon                 None          L1 or L2 hit            No       N/A        69                   0                   
     0.11%             1  60            LFB/MAB hit                              [.] qht_lookup_custom                  qemu-system-aarch64      [.] 0x00007fcdf2eaf204                         anon                 None          L1 or L2 hit            No       N/A        69                   0                   
     0.11%             1  60            LFB/MAB hit                              [.] qht_lookup_custom                  qemu-system-aarch64      [.] 0x00007fcdf3149a84                         anon                 None          L1 or L2 hit            No       N/A        69                   0                   
     0.11%             1  60            L3 hit                                   [.] find_next_bit                      qemu-system-aarch64      [.] 0x00007fcef2546d88                         anon                 None          L1 or L2 hit            No       N/A        69                   0                   
     0.11%             1  60            L3 hit                                   [.] 0x00007fced71db259                 [JIT] tid 7297           [.] 0x00007fce32ba97d0                         anon                 None          L1 or L2 hit            No       N/A        62                   0                   
     0.11%             1  60            L3 hit                                   [.] 0x00007fcece969540                 [JIT] tid 7297           [.] 0x00007fceaa52dd80                         anon                 None          L1 or L2 hit            No       N/A        69                   0                   
     0.11%             1  60            L3 hit                                   [.] 0x0000000000c66ed0                 qemu-system-aarch64      [.] 0x00005651a4be3eb0                         qemu-system-aarch64  None          L1 or L2 hit            No       N/A        62                   0                   
     0.11%             1  60            L3 hit                                   [.] 0x000000000094cefb                 qemu-system-aarch64      [.] 0x00007fceabdf0c28                         anon                 None          L1 or L2 hit            No       N/A        62                   0                   
     0.11%             1  60            L3 hit                                   [.] 0x0000000000c66d74                 qemu-system-aarch64      [.] 0x00007fced102c6d4                         [JIT] tid 7297       None          L1 or L2 hit            No       N/A        62                   0                   
     0.11%             1  59            LFB/MAB hit                              [k] __radix_tree_lookup                [kernel.kallsyms]        [k] 0xffff8c3bc0401b60                         [kernel.kallsyms]    None          L1 or L2 hit            No       N/A        61                   0                   
     0.11%             1  59            LFB/MAB hit                              [.] helper_lookup_tb_ptr               qemu-system-aarch64      [.] 0x00005651d932b6b0                         [heap]               None          L1 or L2 hit            No       N/A        61                   0                   
     0.11%             1  59            LFB/MAB hit                              [.] helper_lookup_tb_ptr               qemu-system-aarch64      [.] 0x00005651d9338070                         [heap]               None          L1 or L2 hit            No       N/A        61                   0                   
     0.11%             1  59            LFB/MAB hit                              [.] helper_lookup_tb_ptr               qemu-system-aarch64      [.] 0x00007fcece3b4fd4                         [JIT] tid 7297       None          L1 or L2 hit            No       N/A        75                   0                   
     0.11%             1  59            LFB/MAB hit                              [.] helper_lookup_tb_ptr               qemu-system-aarch64      [.] 0x00007fcece5ff960                         [JIT] tid 7297       None          L1 or L2 hit            No       N/A        61                   0                   
     0.11%             1  59            LFB/MAB hit                              [.] qht_lookup_custom                  qemu-system-aarch64      [.] 0x00007fcdf266fd84                         anon                 None          L1 or L2 hit            No       N/A        61                   0                   
     0.11%             1  59            LFB/MAB hit                              [.] qht_lookup_custom                  qemu-system-aarch64      [.] 0x00007fcdf2ae8844                         anon                 None          L1 or L2 hit            No       N/A        61                   0                   
     0.11%             1  59            LFB/MAB hit                              [.] qht_lookup_custom                  qemu-system-aarch64      [.] 0x00007fcdf3bd4118                         anon                 None          L1 or L2 hit            No       N/A        70                   0                   
     0.11%             1  59            LFB/MAB hit                              [.] qht_lookup_custom                  qemu-system-aarch64      [.] 0x00007fcdf3d7a984                         anon                 None          L1 or L2 hit            No       N/A        68                   0                   
     0.11%             1  59            L3 hit                                   [.] qht_lookup_custom                  qemu-system-aarch64      [.] 0x00007fcdf38fce08                         anon                 None          L1 or L2 hit            No       N/A        61                   0                   
     0.11%             1  59            L3 hit                                   [.] 0x00007fcecfe935b4                 [JIT] tid 7297           [.] 0x00007fcdd53886f0                         anon                 None          L1 or L2 hit            No       N/A        61                   0                   
     0.11%             1  59            L3 hit                                   [.] 0x00007fcece3f35a0                 [JIT] tid 7297           [.] 0x00007fcea2c3eab8                         anon                 None          L1 or L2 hit            No       N/A        61                   0                   
     0.11%             1  59            L3 hit                                   [.] 0x00007fcece656fe2                 [JIT] tid 7297           [.] 0x00007fcece657018                         [JIT] tid 7297       None          L1 or L2 hit            No       N/A        61                   0                   
     0.11%             1  59            L3 hit                                   [.] 0x0000000000c66d74                 qemu-system-aarch64      [.] 0x00007fced2282354                         [JIT] tid 7297       None          L1 or L2 hit            No       N/A        61                   0                   
     0.10%             1  58            LFB/MAB hit                              [.] helper_lookup_tb_ptr               qemu-system-aarch64      [.] 0x00007fced51d8a94                         [JIT] tid 7297       None          L1 or L2 hit            No       N/A        60                   0                   
     0.10%             1  58            LFB/MAB hit                              [.] qht_lookup_custom                  qemu-system-aarch64      [.] 0x00007fcdf30e6404                         anon                 None          L1 or L2 hit            No       N/A        74                   0                   
     0.10%             1  58            LFB/MAB hit                              [.] qht_lookup_custom                  qemu-system-aarch64      [.] 0x00007fcdf3e3d688                         anon                 None          L1 or L2 hit            No       N/A        60                   0                   
     0.10%             1  58            LFB/MAB hit                              [.] qht_lookup_custom                  qemu-system-aarch64      [.] 0x00007fcdf3f6d908                         anon                 None          L1 or L2 hit            No       N/A        60                   0                   
     0.10%             1  58            LFB/MAB hit                              [.] qht_lookup_custom                  qemu-system-aarch64      [.] 0x00007fcdf3f6e088                         anon                 None          L1 or L2 hit            No       N/A        74                   0                   
     0.10%             1  58            LFB/MAB hit                              [.] 0x00007fcecfbba205                 [JIT] tid 7297           [.] 0x00007fce2d817d3c                         anon                 None          L1 or L2 hit            No       N/A        74                   0                   
     0.10%             1  58            LFB/MAB hit                              [.] 0x0000000000c66da7                 qemu-system-aarch64      [.] 0x00007fcece3bba90                         [JIT] tid 7297       None          L1 or L2 hit            No       N/A        60                   0                   
     0.10%             1  58            LFB/MAB hit                              [.] 0x0000000000c66da7                 qemu-system-aarch64      [.] 0x00007fcece559dd0                         [JIT] tid 7297       None          L1 or L2 hit            No       N/A        60                   0                   
     0.10%             1  58            LFB/MAB hit                              [.] 0x0000000000c66d9e                 qemu-system-aarch64      [.] 0x00007fcecfc45c08                         [JIT] tid 7297       None          L1 or L2 hit            No       N/A        60                   0                   
     0.10%             1  58            L3 hit                                   [.] gettimeofday@plt                   qemu-system-aarch64      [.] 0x00005651a4be28a0                         qemu-system-aarch64  None          L1 or L2 hit            No       N/A        60                   0                   
     0.10%             1  58            L3 hit                                   [.] qht_lookup_custom                  qemu-system-aarch64      [.] 0x00007fcdf3adfd04                         anon                 None          L1 or L2 hit            No       N/A        67                   0                   
     0.10%             1  58            L3 hit                                   [.] timerlistgroup_deadline_ns         qemu-system-aarch64      [.] 0x00005651d8f2f548                         [heap]               None          L1 or L2 hit            No       N/A        60                   0                   
     0.10%             1  58            L3 hit                                   [.] 0x00007fcece678513                 [JIT] tid 7297           [.] 0x00007fcece678890                         [JIT] tid 7297       None          L1 or L2 hit            No       N/A        60                   0                   
     0.10%             1  57            LFB/MAB hit                              [.] qht_lookup_custom                  qemu-system-aarch64      [.] 0x00007fcdf2e85858                         anon                 None          L1 or L2 hit            No       N/A        59                   0                   
     0.10%             1  57            LFB/MAB hit                              [.] qht_lookup_custom                  qemu-system-aarch64      [.] 0x00007fcdf3d8ab08                         anon                 None          L1 or L2 hit            No       N/A        59                   0                   
     0.10%             1  57            LFB/MAB hit                              [.] qht_lookup_custom                  qemu-system-aarch64      [.] 0x00007fcdf3f96904                         anon                 None          L1 or L2 hit            No       N/A        59                   0                   
     0.10%             1  57            LFB/MAB hit                              [.] 0x00007fced210a10d                 [JIT] tid 7297           [.] 0x00007fce4a9531f6                         anon                 None          L1 or L2 hit            No       N/A        67                   0                   
     0.10%             1  57            LFB/MAB hit                              [.] 0x0000000000c66da7                 qemu-system-aarch64      [.] 0x00007fcece3ca050                         [JIT] tid 7297       None          L1 or L2 hit            No       N/A        60                   0                   
     0.10%             1  57            L3 hit                                   [.] find_next_bit                      qemu-system-aarch64      [.] 0x00007fcef24f8280                         anon                 None          L1 or L2 hit            No       N/A        66                   0                   
     0.10%             1  57            L3 hit                                   [k] next_signal                        [kernel.kallsyms]        [k] 0xffff8c3bd203ccd0                         [kernel.kallsyms]    None          L1 or L2 hit            No       N/A        66                   0                   
     0.10%             1  57            L3 hit                                   [.] 0x00007fcecf9fe1ba                 [JIT] tid 7297           [.] 0x00007fcdd4ee0260                         anon                 None          L1 or L2 hit            No       N/A        59                   0                   
     0.10%             1  57            L3 hit                                   [.] 0x00007fcece42e76e                 [JIT] tid 7297           [.] 0x00007fcece42e788                         [JIT] tid 7297       None          L1 or L2 hit            No       N/A        59                   0                   
     0.10%             1  57            L3 hit                                   [.] 0x0000000000c66d90                 qemu-system-aarch64      [.] 0x00007fced221e240                         [JIT] tid 7297       None          L1 or L2 hit            No       N/A        59                   0                   
     0.10%             1  57            L3 hit                                   [.] 0x0000000000c67b90                 qemu-system-aarch64      [.] 0x00007fcef20b2560                         anon                 None          L1 or L2 hit            No       N/A        59                   0                   
     0.10%             1  56            LFB/MAB hit                              [.] helper_lookup_tb_ptr               qemu-system-aarch64      [.] 0x00007fcecfb8f814                         [JIT] tid 7297       None          L1 or L2 hit            No       N/A        58                   0                   
     0.10%             1  56            LFB/MAB hit                              [.] helper_lookup_tb_ptr               qemu-system-aarch64      [.] 0x00007fced22717d4                         [JIT] tid 7297       None          L1 or L2 hit            No       N/A        58                   0                   
     0.10%             1  56            LFB/MAB hit                              [.] helper_lookup_tb_ptr               qemu-system-aarch64      [.] 0x00007fced292d210                         [JIT] tid 7297       None          L1 or L2 hit            No       N/A        58                   0                   
     0.10%             1  56            LFB/MAB hit                              [.] helper_lookup_tb_ptr               qemu-system-aarch64      [.] 0x00007fced3db5694                         [JIT] tid 7297       None          L1 or L2 hit            No       N/A        58                   0                   
     0.10%             1  56            LFB/MAB hit                              [.] qht_lookup_custom                  qemu-system-aarch64      [.] 0x00007fcdf31c9688                         anon                 None          L1 or L2 hit            No       N/A        75                   0                   
     0.10%             1  56            LFB/MAB hit                              [.] qht_lookup_custom                  qemu-system-aarch64      [.] 0x00007fcdf3c5f344                         anon                 None          L1 or L2 hit            No       N/A        72                   0                   
     0.10%             1  56            LFB/MAB hit                              [.] 0x0000000000c66db5                 qemu-system-aarch64      [.] 0x00007fcecfbb0748                         [JIT] tid 7297       None          L1 or L2 hit            No       N/A        58                   0                   
     0.10%             1  56            LFB/MAB hit                              [.] 0x0000000000c66dac                 qemu-system-aarch64      [.] 0x00007fced10325d4                         [JIT] tid 7297       None          L1 or L2 hit            No       N/A        65                   0                   
     0.10%             1  56            L3 hit                                   [.] find_next_bit                      qemu-system-aarch64      [.] 0x00007fcef25381c8                         anon                 None          L1 or L2 hit            No       N/A        58                   0                   
     0.10%             1  55            LFB/MAB hit                              [k] datagram_poll                      [kernel.kallsyms]        [k] 0xffff8c3bc11a1d3c                         [kernel.kallsyms]    None          L1 or L2 hit            No       N/A        64                   0                   
     0.10%             1  55            LFB/MAB hit                              [k] next_signal                        [kernel.kallsyms]        [k] 0xffff8c3bca6aefe0                         [kernel.kallsyms]    None          L1 or L2 hit            No       N/A        57                   0                   
     0.10%             1  55            LFB/MAB hit                              [.] qht_lookup_custom                  qemu-system-aarch64      [.] 0x00007fcdf3753244                         anon                 None          L1 or L2 hit            No       N/A        57                   0                   
     0.10%             1  55            LFB/MAB hit                              [.] 0x0000000000c66d9e                 qemu-system-aarch64      [.] 0x00007fced4cc2d08                         [JIT] tid 7297       None          L1 or L2 hit            No       N/A        71                   0                   
     0.10%             1  55            L2 hit                                   [.] 0x00007fced43dcffb                 [JIT] tid 7297           [.] 0x00007fced43dd140                         [JIT] tid 7297       None          L1 or L2 hit            No       N/A        64                   0                   
     0.10%             1  55            L3 hit                                   [k] place_entity                       [kernel.kallsyms]        [k] sysctl_sched_base_slice+0x0                [kernel.kallsyms]    None          L1 or L2 hit            No       N/A        57                   0                   
     0.10%             1  55            L3 hit                                   [.] 0x00007fced09f79f4                 [JIT] tid 7297           [.] 0x00007fced09f7a50                         [JIT] tid 7297       None          L1 or L2 hit            No       N/A        57                   0                   
     0.10%             1  55            L3 hit                                   [.] 0x0000000000c66d74                 qemu-system-aarch64      [.] 0x00007fcecf771f94                         [JIT] tid 7297       None          L1 or L2 hit            No       N/A        57                   0                   
     0.10%             1  54            LFB/MAB hit                              [.] cpu_get_tb_cpu_state               qemu-system-aarch64      [.] 0x00005651d9314670                         [heap]               None          L1 or L2 hit            No       N/A        56                   0                   
     0.10%             1  54            LFB/MAB hit                              [.] get_page_addr_code_hostp           qemu-system-aarch64      [.] 0x00007fcdd5398149                         anon                 None          L1 or L2 hit            No       N/A        58                   0                   
     0.10%             1  54            LFB/MAB hit                              [.] helper_lookup_tb_ptr               qemu-system-aarch64      [.] 0x00005651d9332380                         [heap]               None          L1 or L2 hit            No       N/A        56                   0                   
     0.10%             1  54            LFB/MAB hit                              [.] helper_lookup_tb_ptr               qemu-system-aarch64      [.] 0x00007fcece4329c8                         [JIT] tid 7297       None          L1 or L2 hit            No       N/A        57                   0                   
     0.10%             1  54            LFB/MAB hit                              [.] helper_lookup_tb_ptr               qemu-system-aarch64      [.] 0x00007fced5b2c3d4                         [JIT] tid 7297       None          L1 or L2 hit            No       N/A        56                   0                   
     0.10%             1  54            LFB/MAB hit                              [.] qht_lookup_custom                  qemu-system-aarch64      [.] 0x00007fcdf2c096c8                         anon                 None          L1 or L2 hit            No       N/A        70                   0                   
     0.10%             1  54            LFB/MAB hit                              [.] qht_lookup_custom                  qemu-system-aarch64      [.] 0x00007fcdf2faed04                         anon                 None          L1 or L2 hit            No       N/A        57                   0                   
     0.10%             1  54            LFB/MAB hit                              [.] qht_lookup_custom                  qemu-system-aarch64      [.] 0x00007fcdf3cd4158                         anon                 None          L1 or L2 hit            No       N/A        71                   0                   
