# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 691  of event 'cpu_core/mem-loads-aux/'
# Total weight : 691
# Sort order   : local_weight,mem,sym,dso,symbol_daddr,dso_daddr,snoop,tlb,locked,blocked,local_ins_lat,local_p_stage_cyc
#
# Overhead       Samples  Local Weight  Memory access                            Symbol                               Shared Object            Data Symbol             Data Object       Snoop         TLB access              Locked  Blocked     Local INSTR Latency  Local Retire Latency
# ........  ............  ............  .......................................  ...................................  .......................  ......................  ................  ............  ......................  ......  ..........  ...................  ....................
#
     0.08%             1  86            L3 hit                                   [.] clock_gettime                      libc.so.6                [.] _rtld_global_ro+0x300                ld-linux-x86-64.so.2     None          L1 or L2 hit            No       N/A        95                   0                   
     0.08%             1  86            L3 hit                                   [k] datagram_poll                      [kernel.kallsyms]        [k] 0xffff8c3bd1fba0fc                   [kernel.kallsyms]        None          L1 or L2 hit            No       N/A        89                   0                   
     0.08%             1  85            LFB/MAB hit                              [.] qht_lookup_custom                  qemu-system-aarch64      [.] 0x00007fcdf26303c4                   anon                     None          L1 or L2 hit            No       N/A        87                   0                   
     0.08%             1  85            L3 hit                                   [k] psi_task_switch                    [kernel.kallsyms]        [k] 0xffff8c3c99d28e00                   [kernel.kallsyms]        None          L1 or L2 hit            No       N/A        87                   0                   
     0.08%            17  5             L1 hit                                   [.] 0x00007fcee3572088                 [JIT] tid 7297           [.] 0x00007fce3768ce98                   anon                     None          L1 or L2 hit            No       N/A        259                  0                   
     0.08%            17  5             L1 hit                                   [.] 0x00007fcee3572088                 [JIT] tid 7297           [.] 0x00007fce3768ce98                   anon                     None          L1 or L2 hit            No       N/A        247                  0                   
     0.08%             1  83            LFB/MAB hit                              [.] qht_lookup_custom                  qemu-system-aarch64      [.] 0x00007fcdf38ac858                   anon                     None          L1 or L2 hit            No       N/A        85                   0                   
     0.08%             1  83            L3 hit                                   [.] 0x00007fceceaca6b8                 [JIT] tid 7297           [.] 0x00007fcea2d1f5e8                   anon                     None          L1 or L2 hit            No       N/A        85                   0                   
     0.08%             1  82            LFB/MAB hit                              [.] 0x000000000094ffcd                 qemu-system-aarch64      [.] 0x00007fcdd4ecebc8                   anon                     None          L1 or L2 hit            No       Addr       84                   0                   
     0.07%             1  80            LFB/MAB hit                              [k] exc_nmi                            [kernel.kallsyms]        [k] cc_vendor+0x0                        [kernel.kallsyms]        None          L1 or L2 hit            No       N/A        82                   0                   
     0.07%             1  80            LFB/MAB hit                              [.] helper_lookup_tb_ptr               qemu-system-aarch64      [.] 0x00007fcecfa1e154                   [JIT] tid 7297           None          L1 or L2 hit            No       N/A        82                   0                   
     0.07%             1  80            L3 hit                                   [k] rcu_sched_clock_irq                [kernel.kallsyms]        [k] rcu_kick_kthreads+0x0                [kernel.kallsyms]        None          L2 miss                 No       N/A        111                  0                   
     0.07%            16  5             L1 hit                                   [.] 0x00007fcee3572088                 [JIT] tid 7297           [.] 0x00007fce3768ce98                   anon                     None          L1 or L2 hit            No       N/A        273                  0                   
     0.07%            16  5             L1 hit                                   [.] 0x00007fcee3572088                 [JIT] tid 7297           [.] 0x00007fce3768ce98                   anon                     None          L1 or L2 hit            No       N/A        262                  0                   
     0.07%            16  5             L1 hit                                   [.] 0x00007fcee3572088                 [JIT] tid 7297           [.] 0x00007fce3768ce98                   anon                     None          L1 or L2 hit            No       N/A        251                  0                   
     0.07%             1  78            L3 hit                                   [.] 0x00007fcece44a4ca                 [JIT] tid 7297           [.] 0x00007fcea08594a0                   anon                     None          L1 or L2 hit            No       N/A        80                   0                   
     0.07%             1  77            LFB/MAB hit                              [.] helper_lookup_tb_ptr               qemu-system-aarch64      [.] 0x00007fcece3f90e0                   [JIT] tid 7297           None          L1 or L2 hit            No       N/A        79                   0                   
     0.07%             1  77            LFB/MAB hit                              [.] helper_lookup_tb_ptr               qemu-system-aarch64      [.] 0x00007fcece811594                   [JIT] tid 7297           None          L1 or L2 hit            No       N/A        79                   0                   
     0.07%             1  76            LFB/MAB hit                              [.] helper_lookup_tb_ptr               qemu-system-aarch64      [.] 0x00007fced4d5d1d4                   [JIT] tid 7297           None          L1 or L2 hit            No       N/A        85                   0                   
     0.07%             1  76            L3 hit                                   [.] tlb_set_page_full                  qemu-system-aarch64      [.] 0x00007fcdd5395ed0                   anon                     None          L1 or L2 hit            No       N/A        85                   0                   
     0.07%             1  75            L1 hit                                   [.] tlb_set_page_full                  qemu-system-aarch64      [.] 0x00005651d9311c60                   [heap]                   None          L1 or L2 hit            Yes      Addr       165                  0                   
     0.07%             1  75            LFB/MAB hit                              [.] helper_lookup_tb_ptr               qemu-system-aarch64      [.] 0x00007fced3156ad0                   [JIT] tid 7297           None          L1 or L2 hit            No       N/A        84                   0                   
     0.07%             1  75            LFB/MAB hit                              [.] 0x00007fcece44129a                 [JIT] tid 7297           [.] 0x00007fce2c09e860                   anon                     None          L1 or L2 hit            No       N/A        77                   0                   
     0.07%            15  5             L1 hit                                   [.] 0x00007fcee3572088                 [JIT] tid 7297           [.] 0x00007fce3768ce98                   anon                     None          L1 or L2 hit            No       N/A        261                  0                   
     0.07%            15  5             L1 hit                                   [.] 0x00007fcee3572088                 [JIT] tid 7297           [.] 0x00007fce3768ce98                   anon                     None          L1 or L2 hit            No       N/A        250                  0                   
     0.07%            15  5             L1 hit                                   [.] 0x00007fcee3572088                 [JIT] tid 7297           [.] 0x00007fce3768ce98                   anon                     None          L1 or L2 hit            No       N/A        245                  0                   
     0.07%             1  74            L1 hit                                   [.] tlb_set_page_full                  qemu-system-aarch64      [.] 0x00005651d9311c60                   [heap]                   None          L1 or L2 hit            Yes      N/A        164                  0                   
     0.07%             1  74            LFB/MAB hit                              [.] qht_lookup_custom                  qemu-system-aarch64      [.] 0x00007fcdf204a418                   anon                     None          L1 or L2 hit            No       N/A        76                   0                   
     0.07%             1  74            LFB/MAB hit                              [k] update_rq_clock                    [kernel.kallsyms]        [k] 0xffff8c3f0f3b6990                   [kernel.kallsyms]        None          L1 or L2 hit            No       N/A        76                   0                   
     0.07%             1  74            LFB/MAB hit                              [.] 0x00007fced0ab83ba                 [JIT] tid 7297           [.] 0x00005651d9314620                   [heap]                   None          L1 or L2 hit            No       N/A        76                   0                   
     0.07%             1  74            L3 hit                                   [.] __libc_calloc                      libc.so.6                [.] 0x00007fcefa308228                   anon                     None          L1 or L2 hit            No       N/A        83                   0                   
     0.07%             1  74            L3 hit                                   [.] helper_lookup_tb_ptr               qemu-system-aarch64      [.] 0x00005651d9335b10                   [heap]                   None          L1 or L2 hit            No       N/A        76                   0                   
     0.07%             1  74            L3 hit                                   [.] 0x0000000000c66d9e                 qemu-system-aarch64      [.] 0x00007fcecfdfd388                   [JIT] tid 7297           None          L1 or L2 hit            No       N/A        76                   0                   
     0.07%             1  73            L1 hit                                   [.] tlb_set_page_full                  qemu-system-aarch64      [.] 0x00005651d9311c60                   [heap]                   None          L1 or L2 hit            Yes      N/A        138                  0                   
     0.07%             1  73            LFB/MAB hit                              [.] helper_lookup_tb_ptr               qemu-system-aarch64      [.] 0x00007fcece3b4248                   [JIT] tid 7297           None          L1 or L2 hit            No       N/A        75                   0                   
     0.07%             1  73            LFB/MAB hit                              [.] helper_lookup_tb_ptr               qemu-system-aarch64      [.] 0x00007fced20f4c20                   [JIT] tid 7297           None          L1 or L2 hit            No       N/A        75                   0                   
     0.07%             1  73            LFB/MAB hit                              [.] 0x00007fcece3cb727                 [JIT] tid 7297           [.] 0x00007fcea2ce1740                   anon                     None          L1 or L2 hit            No       N/A        75                   0                   
     0.07%             1  73            L3 hit                                   [k] run_posix_cpu_timers               [kernel.kallsyms]        [k] 0xffff8c3c99d28b78                   [kernel.kallsyms]        None          L1 or L2 hit            No       N/A        75                   0                   
     0.07%             1  73            L3 hit                                   [.] 0x000000000008f668                 libc.so.6                [.] 0x00007fcef9c79748                   anon                     None          L1 or L2 hit            No       N/A        82                   0                   
     0.07%             1  72            LFB/MAB hit                              [.] helper_lookup_tb_ptr               qemu-system-aarch64      [.] 0x00007fceceba0314                   [JIT] tid 7297           None          L1 or L2 hit            No       N/A        81                   0                   
     0.07%             1  72            LFB/MAB hit                              [.] qht_lookup_custom                  qemu-system-aarch64      [.] 0x00007fcdf2a14460                   anon                     None          L1 or L2 hit            No       N/A        88                   0                   
     0.07%             1  72            L3 hit                                   [.] 0x00007fcee35720be                 [JIT] tid 7297           [.] 0x00007fce49af6bd0                   anon                     None          L1 or L2 hit            No       N/A        74                   0                   
     0.07%             1  71            LFB/MAB hit                              [.] helper_lookup_tb_ptr               qemu-system-aarch64      [.] 0x00007fcecfc683d4                   [JIT] tid 7297           None          L1 or L2 hit            No       N/A        73                   0                   
     0.07%             1  71            LFB/MAB hit                              [.] qht_lookup_custom                  qemu-system-aarch64      [.] 0x00007fcdf30c3044                   anon                     None          L1 or L2 hit            No       N/A        80                   0                   
     0.07%             1  71            LFB/MAB hit                              [.] slirp_pollfds_poll                 libslirp.so.0.4.0        [.] 0x00005651d99553e0                   [heap]                   None          L1 or L2 hit            No       N/A        73                   0                   
     0.07%             1  71            LFB/MAB hit                              [.] 0x00007fcecfbb2e2b                 [JIT] tid 7297           [.] 0x00007fce2d4c4528                   anon                     None          L1 or L2 hit            No       N/A        73                   0                   
     0.07%             1  71            LFB/MAB hit                              [.] 0x0000000000c6e5c0                 qemu-system-aarch64      [.] 0x00005651d9312230                   [heap]                   None          L1 or L2 hit            No       N/A        73                   0                   
     0.07%             1  71            LFB/MAB hit                              [.] 0x0000000000c66d9e                 qemu-system-aarch64      [.] 0x00007fced738dcc8                   [JIT] tid 7297           None          L1 or L2 hit            No       N/A        73                   0                   
     0.07%             1  71            L3 hit                                   [.] cpu_get_clock_locked               qemu-system-aarch64      [.] 0x00005651a4d2bc98                   anon                     None          L1 or L2 hit            No       N/A        73                   0                   
     0.07%             1  71            L3 hit                                   [k] cpuacct_account_field              [kernel.kallsyms]        [k] 0xffff8c3c99d28e00                   [kernel.kallsyms]        None          L1 or L2 hit            No       N/A        73                   0                   
     0.07%             1  71            L3 hit                                   [.] helper_lookup_tb_ptr               qemu-system-aarch64      [.] 0x00007fcece3d77c8                   [JIT] tid 7297           None          L1 or L2 hit            No       N/A        73                   0                   
     0.07%             1  71            L3 hit                                   [k] psi_group_change                   [kernel.kallsyms]        [k] 0xffff8c3bfbdc2c78                   [kernel.kallsyms]        None          L1 or L2 hit            No       N/A        73                   0                   
     0.07%             1  71            L3 hit                                   [k] sched_tick                         [kernel.kallsyms]        [k] fair_sched_class+0x88                [kernel.kallsyms]        None          L1 or L2 hit            No       N/A        73                   0                   
     0.07%             1  71            L3 hit                                   [.] 0x00007fcee35720be                 [JIT] tid 7297           [.] 0x00007fce3d0fa010                   anon                     None          L1 or L2 hit            No       N/A        80                   0                   
     0.07%             1  71            L3 hit                                   [.] 0x00007fcee35720be                 [JIT] tid 7297           [.] 0x00007fce48799cd0                   anon                     None          L1 or L2 hit            No       N/A        73                   0                   
     0.07%             1  71            L3 hit                                   [.] 0x00007fcecf4af1df                 [JIT] tid 7297           [.] 0x00007fceab817438                   anon                     None          L1 or L2 hit            No       N/A        73                   0                   
     0.07%             1  71            L3 hit                                   [.] 0x00007fcece8bad53                 [JIT] tid 7297           [.] 0x00007fcece8bb258                   [JIT] tid 7297           None          L1 or L2 hit            No       N/A        73                   0                   
     0.07%             1  71            L3 hit                                   [.] 0x00007fced3dc5f6b                 [JIT] tid 7297           [.] 0x00007fced3dc5f80                   [JIT] tid 7297           None          L1 or L2 hit            No       N/A        80                   0                   
     0.07%             1  71            L3 hit                                   [.] 0x00007fced3dd7788                 [JIT] tid 7297           [.] 0x00007fced3dd78e0                   [JIT] tid 7297           None          L1 or L2 hit            No       N/A        74                   0                   
     0.07%             1  71            L3 hit                                   [.] 0x0000000000c67460                 qemu-system-aarch64      [.] 0x00007fcecfc0e888                   [JIT] tid 7297           None          L1 or L2 hit            No       N/A        74                   0                   
     0.06%             1  70            L3 hit                                   [.] qht_lookup_custom                  qemu-system-aarch64      [.] 0x00007fcdf2bd2e84                   anon                     None          L1 or L2 hit            No       N/A        79                   0                   
     0.06%             1  70            L3 hit                                   [.] 0x00007fcece3d3c27                 [JIT] tid 7297           [.] 0x00007fceab828080                   anon                     None          L1 or L2 hit            No       N/A        72                   0                   
     0.06%             1  70            L3 hit                                   [.] 0x00007fcecf9f1030                 [JIT] tid 7297           [.] 0x00007fcecf9f1200                   [JIT] tid 7297           None          L1 or L2 hit            No       N/A        72                   0                   
     0.06%            14  5             L1 hit                                   [.] 0x00007fcee3572088                 [JIT] tid 7297           [.] 0x00007fce3768ce98                   anon                     None          L1 or L2 hit            No       N/A        252                  0                   
     0.06%             1  69            LFB/MAB hit                              [.] qht_lookup_custom                  qemu-system-aarch64      [.] 0x00007fcdf208928c                   anon                     None          L1 or L2 hit            No       N/A        71                   0                   
     0.06%             1  69            LFB/MAB hit                              [.] tlb_set_page_full                  qemu-system-aarch64      [.] 0x00007fcdd4eea990                   anon                     None          L1 or L2 hit            No       N/A        71                   0                   
     0.06%             1  69            L3 hit                                   [.] find_next_bit                      qemu-system-aarch64      [.] 0x00007fcef24f7040                   anon                     None          L1 or L2 hit            No       N/A        78                   0                   
     0.06%             1  69            L3 hit                                   [.] g_hash_table_lookup                libglib-2.0.so.0.8400.4  [.] 0x00005651d9399be8                   [heap]                   None          L1 or L2 hit            No       N/A        71                   0                   
     0.06%             1  69            L3 hit                                   [.] 0x00007fcee35720be                 [JIT] tid 7297           [.] 0x00007fce48686510                   anon                     None          L1 or L2 hit            No       N/A        71                   0                   
     0.06%             1  69            L3 hit                                   [.] 0x00007fcee35720be                 [JIT] tid 7297           [.] 0x00007fce4870af50                   anon                     None          L1 or L2 hit            No       N/A        71                   0                   
     0.06%             1  69            L3 hit                                   [.] 0x00007fcee35720be                 [JIT] tid 7297           [.] 0x00007fce508ffd10                   anon                     None          L1 or L2 hit            No       N/A        71                   0                   
     0.06%             1  69            L3 hit                                   [.] 0x00007fcecf738dc4                 [JIT] tid 7297           [.] 0x00007fcecf738e38                   [JIT] tid 7297           None          L1 or L2 hit            No       N/A        71                   0                   
     0.06%             1  69            L3 hit                                   [.] 0x00007fcecfcf3521                 [JIT] tid 7297           [.] 0x00007fcecfcf35f0                   [JIT] tid 7297           None          L1 or L2 hit            No       N/A        78                   0                   
     0.06%             1  68            LFB/MAB hit                              [.] find_next_bit                      qemu-system-aarch64      [.] 0x00007fcef24c5978                   anon                     None          L1 or L2 hit            No       N/A        70                   0                   
     0.06%             1  68            LFB/MAB hit                              [.] helper_lookup_tb_ptr               qemu-system-aarch64      [.] 0x00007fcece3d7e08                   [JIT] tid 7297           None          L1 or L2 hit            No       N/A        70                   0                   
     0.06%             1  68            LFB/MAB hit                              [.] qht_lookup_custom                  qemu-system-aarch64      [.] 0x00007fcdf2ba0ec4                   anon                     None          L1 or L2 hit            No       N/A        77                   0                   
     0.06%             1  68            LFB/MAB hit                              [.] qht_lookup_custom                  qemu-system-aarch64      [.] 0x00007fcdf2cc6598                   anon                     None          L1 or L2 hit            No       N/A        70                   0                   
     0.06%             1  68            LFB/MAB hit                              [.] qht_lookup_custom                  qemu-system-aarch64      [.] 0x00007fcdf3070ec4                   anon                     None          L1 or L2 hit            No       N/A        77                   0                   
     0.06%             1  68            LFB/MAB hit                              [.] 0x00007fcece5fff33                 [JIT] tid 7297           [.] 0x00007fcdd4ee28e0                   anon                     None          L1 or L2 hit            No       N/A        70                   0                   
     0.06%             1  68            LFB/MAB hit                              [.] 0x0000000000c6fe0a                 qemu-system-aarch64      [.] 0x00007fcdd4ef1b70                   anon                     None          L1 or L2 hit            No       N/A        70                   0                   
     0.06%             1  68            LFB/MAB hit                              [.] 0x0000000000c6fe0a                 qemu-system-aarch64      [.] 0x00007fcdd4ef8670                   anon                     None          L1 or L2 hit            No       N/A        70                   0                   
     0.06%             1  68            LFB/MAB hit                              [.] 0x0000000000c6fe0a                 qemu-system-aarch64      [.] 0x00007fcdd4f0b310                   anon                     None          L1 or L2 hit            No       N/A        70                   0                   
     0.06%             1  68            LFB/MAB hit                              [.] 0x0000000000c66d9e                 qemu-system-aarch64      [.] 0x00007fcece422c48                   [JIT] tid 7297           None          L1 or L2 hit            No       N/A        70                   0                   
     0.06%             1  68            L2 hit                                   [.] 0x00007fced7391fd2                 [JIT] tid 7297           [.] 0x00007fced7392070                   [JIT] tid 7297           None          L1 or L2 hit            No       N/A        70                   0                   
     0.06%             1  68            L3 hit                                   [.] 0x00007fcee35720be                 [JIT] tid 7297           [.] 0x00007fce486d9550                   anon                     None          L1 or L2 hit            No       Addr       70                   0                   
     0.06%             1  68            L3 hit                                   [.] 0x00007fcee35720be                 [JIT] tid 7297           [.] 0x00007fce48737510                   anon                     None          L1 or L2 hit            No       N/A        70                   0                   
     0.06%             1  68            L3 hit                                   [.] 0x00007fcee35720be                 [JIT] tid 7297           [.] 0x00007fce48795510                   anon                     None          L1 or L2 hit            No       N/A        70                   0                   
     0.06%             1  68            L3 hit                                   [.] 0x0000000000c6e5c0                 qemu-system-aarch64      [.] 0x00005651d9312250                   [heap]                   None          L1 or L2 hit            No       N/A        70                   0                   
     0.06%             1  68            L3 hit                                   [.] 0x0000000000c6fe93                 qemu-system-aarch64      [.] 0x00007fcdd4ef87d8                   anon                     None          L1 or L2 hit            No       N/A        70                   0                   
     0.06%             1  68            L3 hit                                   [.] 0x0000000000c66db5                 qemu-system-aarch64      [.] 0x00007fcecfb59788                   [JIT] tid 7297           None          L1 or L2 hit            No       N/A        70                   0                   
     0.06%             1  68            L3 hit                                   [.] 0x0000000000c66d74                 qemu-system-aarch64      [.] 0x00007fcecfb7f494                   [JIT] tid 7297           None          L1 or L2 hit            No       N/A        70                   0                   
     0.06%             1  67            LFB/MAB hit                              [.] helper_lookup_tb_ptr               qemu-system-aarch64      [.] 0x00007fced3da7e94                   [JIT] tid 7297           None          L1 or L2 hit            No       N/A        69                   0                   
     0.06%             1  67            LFB/MAB hit                              [.] qht_lookup_custom                  qemu-system-aarch64      [.] 0x00007fcdf2bfb244                   anon                     None          L1 or L2 hit            No       N/A        76                   0                   
     0.06%             1  67            LFB/MAB hit                              [.] 0x00007fcece56045a                 [JIT] tid 7297           [.] 0x00007fcdd4ef1ee0                   anon                     None          L1 or L2 hit            No       N/A        69                   0                   
     0.06%             1  67            L3 hit                                   [.] free@plt                           libglib-2.0.so.0.8400.4  [.] 0x00007fcefb11cf90                   libglib-2.0.so.0.8400.4  None          L1 or L2 hit            No       N/A        69                   0                   
     0.06%             1  67            L3 hit                                   [.] helper_lookup_tb_ptr               qemu-system-aarch64      [.] 0x00005651d9337ec8                   [heap]                   None          L1 or L2 hit            No       N/A        69                   0                   
     0.06%             1  67            L3 hit                                   [.] 0x00007fcece3c03c7                 [JIT] tid 7297           [.] 0x00007fcdd4ef4360                   anon                     None          L1 or L2 hit            No       N/A        69                   0                   
     0.06%             1  67            L3 hit                                   [.] 0x00007fcee35720be                 [JIT] tid 7297           [.] 0x00007fce39b84910                   anon                     None          L1 or L2 hit            No       Addr       76                   0                   
     0.06%             1  67            L3 hit                                   [.] 0x00007fcee35720be                 [JIT] tid 7297           [.] 0x00007fce42d40710                   anon                     None          L1 or L2 hit            No       N/A        76                   0                   
     0.06%             1  67            L3 hit                                   [.] 0x00007fcee35720be                 [JIT] tid 7297           [.] 0x00007fce486306d0                   anon                     None          L1 or L2 hit            No       N/A        69                   0                   
     0.06%             1  67            L3 hit                                   [.] 0x00007fcee35720be                 [JIT] tid 7297           [.] 0x00007fce5085de90                   anon                     None          L1 or L2 hit            No       N/A        69                   0                   
     0.06%             1  67            L3 hit                                   [.] 0x00007fcece74a454                 [JIT] tid 7297           [.] 0x00007fcece74a4b8                   [JIT] tid 7297           None          L1 or L2 hit            No       N/A        69                   0                   
     0.06%             1  67            L3 hit                                   [.] 0x00007fcecfb287f6                 [JIT] tid 7297           [.] 0x00007fcecfb28830                   [JIT] tid 7297           None          L1 or L2 hit            No       N/A        69                   0                   
     0.06%             1  66            LFB/MAB hit                              [.] helper_lookup_tb_ptr               qemu-system-aarch64      [.] 0x00005651d9330400                   [heap]                   None          L1 or L2 hit            No       N/A        68                   0                   
     0.06%             1  66            LFB/MAB hit                              [.] helper_lookup_tb_ptr               qemu-system-aarch64      [.] 0x00007fcecf032460                   [JIT] tid 7297           None          L1 or L2 hit            No       N/A        75                   0                   
     0.06%             1  66            LFB/MAB hit                              [.] helper_lookup_tb_ptr               qemu-system-aarch64      [.] 0x00007fced2204fd4                   [JIT] tid 7297           None          L1 or L2 hit            No       N/A        68                   0                   
     0.06%             1  66            LFB/MAB hit                              [.] helper_lookup_tb_ptr               qemu-system-aarch64      [.] 0x00007fced3deb960                   [JIT] tid 7297           None          L1 or L2 hit            No       N/A        68                   0                   
     0.06%             1  66            LFB/MAB hit                              [.] qht_lookup_custom                  qemu-system-aarch64      [.] 0x00007fcdf21afe04                   anon                     None          L1 or L2 hit            No       N/A        82                   0                   
     0.06%             1  66            LFB/MAB hit                              [.] qht_lookup_custom                  qemu-system-aarch64      [.] 0x00007fcdf2e483c8                   anon                     None          L1 or L2 hit            No       N/A        82                   0                   
     0.06%             1  66            LFB/MAB hit                              [k] rcu_sched_clock_irq                [kernel.kallsyms]        [k] 0xffff8c3f0f3b6d50                   [kernel.kallsyms]        None          L1 or L2 hit            No       N/A        73                   0                   
     0.06%             1  66            LFB/MAB hit                              [.] 0x000000000011ab65                 libc.so.6                [.] 0x00005651d9311a50                   [heap]                   None          L1 or L2 hit            No       N/A        68                   0                   
     0.06%             1  66            LFB/MAB hit                              [.] 0x0000000000c6fe0a                 qemu-system-aarch64      [.] 0x00007fcdd4ef22d0                   anon                     None          L1 or L2 hit            No       N/A        68                   0                   
     0.06%             1  66            L3 hit                                   [.] qemu_set_irq                       qemu-system-aarch64      [.] 0x00005651d92f9be0                   [heap]                   None          L1 or L2 hit            No       N/A        68                   0                   
     0.06%             1  66            L3 hit                                   [k] tmigr_requires_handle_remote       [kernel.kallsyms]        [k] 0xffff8c3bc0edab08                   [kernel.kallsyms]        None          L1 or L2 hit            No       N/A        75                   0                   
     0.06%             1  66            L3 hit                                   [k] tmigr_requires_handle_remote       [kernel.kallsyms]        [k] 0xffff8c3bc0edaf50                   [kernel.kallsyms]        None          L1 or L2 hit            No       N/A        68                   0                   
     0.06%             1  66            L3 hit                                   [.] 0x00007fced0a60165                 [JIT] tid 7297           [.] 0x00007fcdd4ef4b00                   anon                     None          L1 or L2 hit            No       N/A        68                   0                   
     0.06%             1  66            L3 hit                                   [.] 0x00007fced07db8bd                 [JIT] tid 7297           [.] 0x00007fce2c3c9a80                   anon                     None          L1 or L2 hit            No       N/A        75                   0                   
     0.06%             1  66            L3 hit                                   [.] 0x00007fced23219cb                 [JIT] tid 7297           [.] 0x00007fce31a28cf8                   anon                     None          L1 or L2 hit            No       N/A        75                   0                   
     0.06%             1  66            L3 hit                                   [.] 0x00007fcee35720be                 [JIT] tid 7297           [.] 0x00007fce4013e790                   anon                     None          L1 or L2 hit            No       N/A        68                   0                   
     0.06%             1  66            L3 hit                                   [.] 0x00007fcee35720be                 [JIT] tid 7297           [.] 0x00007fce42b3b250                   anon                     None          L1 or L2 hit            No       N/A        75                   0                   
     0.06%             1  66            L3 hit                                   [.] 0x00007fcee35720be                 [JIT] tid 7297           [.] 0x00007fce48606a50                   anon                     None          L1 or L2 hit            No       N/A        68                   0                   
     0.06%             1  66            L3 hit                                   [.] 0x00007fcee35720be                 [JIT] tid 7297           [.] 0x00007fce48616550                   anon                     None          L1 or L2 hit            No       N/A        68                   0                   
     0.06%             1  66            L3 hit                                   [.] 0x00007fcee35720be                 [JIT] tid 7297           [.] 0x00007fce48649450                   anon                     None          L1 or L2 hit            No       N/A        68                   0                   
     0.06%             1  66            L3 hit                                   [.] 0x00007fcee35720be                 [JIT] tid 7297           [.] 0x00007fce486dead0                   anon                     None          L1 or L2 hit            No       N/A        68                   0                   
     0.06%             1  66            L3 hit                                   [.] 0x00007fcee35720be                 [JIT] tid 7297           [.] 0x00007fce48bc7c10                   anon                     None          L1 or L2 hit            No       N/A        68                   0                   
     0.06%             1  66            L3 hit                                   [.] 0x00007fcee35720be                 [JIT] tid 7297           [.] 0x00007fce4918d950                   anon                     None          L1 or L2 hit            No       N/A        75                   0                   
     0.06%             1  66            L3 hit                                   [.] 0x00007fcee35720be                 [JIT] tid 7297           [.] 0x00007fce4948ba10                   anon                     None          L1 or L2 hit            No       N/A        75                   0                   
     0.06%             1  66            L3 hit                                   [.] 0x00007fcee35720be                 [JIT] tid 7297           [.] 0x00007fce49aacc50                   anon                     None          L1 or L2 hit            No       N/A        68                   0                   
     0.06%             1  66            L3 hit                                   [.] 0x00007fcee35720be                 [JIT] tid 7297           [.] 0x00007fce49be0910                   anon                     None          L1 or L2 hit            No       N/A        68                   0                   
     0.06%             1  66            L3 hit                                   [.] 0x00007fcee35720be                 [JIT] tid 7297           [.] 0x00007fce49d9d150                   anon                     None          L1 or L2 hit            No       N/A        75                   0                   
     0.06%             1  66            L3 hit                                   [.] 0x00007fcee35720be                 [JIT] tid 7297           [.] 0x00007fce509e8b10                   anon                     None          L1 or L2 hit            No       N/A        68                   0                   
     0.06%             1  66            L3 hit                                   [.] 0x00007fcece78e832                 [JIT] tid 7297           [.] 0x00007fcece78e848                   [JIT] tid 7297           None          L1 or L2 hit            No       N/A        68                   0                   
     0.06%             1  66            L3 hit                                   [.] 0x0000000000c66d90                 qemu-system-aarch64      [.] 0x00007fcece3bbac0                   [JIT] tid 7297           None          L1 or L2 hit            No       N/A        68                   0                   
     0.06%             1  66            L3 hit                                   [.] 0x0000000000c66d74                 qemu-system-aarch64      [.] 0x00007fcece9bd3d4                   [JIT] tid 7297           None          L1 or L2 hit            No       N/A        75                   0                   
     0.06%             1  66            L3 hit                                   [.] 0x0000000000c66d74                 qemu-system-aarch64      [.] 0x00007fcedf698154                   [JIT] tid 7297           None          L1 or L2 hit            No       N/A        75                   0                   
     0.06%             1  65            LFB/MAB hit                              [k] __futex_wait                       [kernel.kallsyms]        [k] futex_q_init+0x38                    [kernel.kallsyms]        None          L1 or L2 hit            No       N/A        67                   0                   
     0.06%             1  65            LFB/MAB hit                              [.] helper_lookup_tb_ptr               qemu-system-aarch64      [.] 0x00005651d9336dd0                   [heap]                   None          L1 or L2 hit            No       N/A        67                   0                   
     0.06%             1  65            LFB/MAB hit                              [.] helper_lookup_tb_ptr               qemu-system-aarch64      [.] 0x00007fcece52d114                   [JIT] tid 7297           None          L1 or L2 hit            No       N/A        74                   0                   
     0.06%             1  65            LFB/MAB hit                              [.] helper_lookup_tb_ptr               qemu-system-aarch64      [.] 0x00007fcece879508                   [JIT] tid 7297           None          L1 or L2 hit            No       N/A        67                   0                   
     0.06%             1  65            LFB/MAB hit                              [.] helper_lookup_tb_ptr               qemu-system-aarch64      [.] 0x00007fcecfa1d894                   [JIT] tid 7297           None          L1 or L2 hit            No       N/A        67                   0                   
     0.06%             1  65            LFB/MAB hit                              [.] qht_lookup_custom                  qemu-system-aarch64      [.] 0x00007fcdf260b604                   anon                     None          L1 or L2 hit            No       N/A        67                   0                   
     0.06%             1  65            L3 hit                                   [.] cpu_exec                           qemu-system-aarch64      [.] 0x00005651a4be3eb0                   qemu-system-aarch64      None          L1 or L2 hit            No       N/A        67                   0                   
     0.06%             1  65            L3 hit                                   [.] helper_lookup_tb_ptr               qemu-system-aarch64      [.] 0x00005651d932a3f8                   [heap]                   None          L1 or L2 hit            No       N/A        67                   0                   
